level	score	vocab	morph	len	clauses	sr	ru	sr_id
3	5.40	2.33	2	5	1	Oni su pokušavali tri puta.	Они пробовали три раза.	3313480
3	5.40	2.59	1	6	1	Neko je ukrao sav moj novac.	Кто-то украл все мои деньги.	1178230
3	5.40	2.58	1	6	1	On je jeo hleb i meso.	Он ел хлеб и мясо.	3440630
3	5.40	1.92	2	6	1	Tvoj bicikl je bolji od mog.	Твой велосипед больше моего.	3419209
3	5.40	2.58	1	6	1	Šta si jeo? Ribu ili meso?	Что ты ел? Рыбу или мясо?	3390917
3	5.40	2.17	1	7	1	Oni se razlikuju kao nebo i zemlja.	Они отличаются, как небо и земля.	3298047
3	5.41	2.51	3	3	1	Pametna si ti.	Ты умная.	4784497
3	5.41	2.09	3	4	1	Reci mi šta želiš.	Скажи мне, чего ты хочешь.	3419225
3	5.41	2.18	1	5	2	Ne mogu da to uradim.	Я не могу этого сделать.	3425938
3	5.41	2.17	1	5	2	Počeo je da pada sneg.	Снег пошёл.	396695
3	5.41	2.34	2	5	1	Tom je kupio novog konja.	Том купил новую лошадь.	13765051
3	5.41	1.76	1	6	2	Ne želim da idem u školu.	Я не хочу идти в школу.	3644139
3	5.42	2.10	3	4	1	Godina ima dvanaest meseci.	В году двенадцать месяцев.	1598497
3	5.42	1.27	3	4	2	Ne verujem ti, Tome.	Я не верю тебе, Том.	4259855
3	5.42	2.10	3	4	1	Sviđa mu se fudbal.	Ему нравится футбол.	8842761
3	5.42	2.77	2	4	1	Tom je ubio Mariju.	Том убил Марию.	5629142
3	5.42	1.93	2	4	2	Volim da čitam knjige.	Я люблю читать книги.	3264438
3	5.42	2.35	2	5	1	Koliko ima konja u Švedskoj?	Сколько в Швеции лошадей?	3296167
3	5.42	2.60	1	6	1	Nikada se nisam popeo na Fudži.	Я никогда не забирался на Фудзи.	1080412
3	5.42	1.76	1	6	2	Uspeh je došao polako, ne odjednom.	Успех пришёл медленно, не сразу.	5588867
3	5.42	1.35	1	7	2	Mislim da je to bila dobra ideja.	Думаю, что это была хорошая идея.	3499707
3	5.43	3.44	1	4	1	Na stolu je pomorandža.	На столе апельсин.	1080464
3	5.43	2.11	3	4	1	Ti si samo dečak.	Ты всего лишь мальчик.	3650697
3	5.43	3.27	0	6	1	Ona ima mačku. Mačka je bela.	У неё есть кошка. Кошка белая.	3307054
3	5.44	2.53	3	3	1	Nemam sada novaca.	У меня сейчас нет денег.	3387251
3	5.44	3.28	0	4	2	Moraš da nosiš kacigu.	Ты должен надеть каску.	3469815
3	5.44	2.12	3	4	1	Ti si samo devojčica.	Ты всего лишь девочка.	3650669
3	5.44	2.87	0	5	2	Mraz i sunce, predivan dan!	Мороз и солнце; день чудесный!	5674504
3	5.44	1.70	3	5	1	Naše malo nekome je mnogo.	Что для нас мало, для кого-то много.	1082344
3	5.44	3.03	1	5	1	Tečno je govorila Francuski jezik.	Она свободно говорила по-французски.	3392074
3	5.44	1.03	4	5	1	To ti ne mogu reći.	Этого я не могу тебе сказать.	3386956
3	5.44	2.36	2	5	1	Zašto su zečije uši velike?	Почему у зайцев большие уши?	4243525
3	5.44	1.79	1	8	1	Zgrada koju sam video je bila veoma velika.	Здание, которое я видел, было очень большим.	4967501
3	5.45	3.21	2	2	1	Izmešajte šećer.	Размешайте сахар.	2067549
3	5.45	3.21	2	2	1	Uđite unutra.	Войдите внутрь.	4997609
3	5.45	2.63	1	4	2	Da li si spavao?	Ты спал?	4258413
3	5.45	3.46	1	4	1	Obe sestre su plavuše.	Обе сестры - блондинки.	3298570
3	5.45	3.46	1	4	1	Živiš u mojem srcu.	Ты живёшь в моём сердце.	2499658
3	5.45	2.38	2	5	1	Morate učiti od svojih grešaka.	Вы должны учиться на своих ошибках.	3311733
3	5.45	2.21	1	5	2	Oni moraju da piju vodu.	Они должны пить воду.	3304811
3	5.45	3.04	1	5	1	Postoji mnogo galaksija u univerzumu.	Во Вселенной есть много галактик.	890855
3	5.45	3.04	1	5	1	Postoji mnogo galaksija u univerzumu.	Во Вселенной много галактик.	890855
3	5.45	3.04	1	5	1	Spavanje na tepihu je super.	Спать на ковре — это класс.	465504
3	5.45	2.63	1	6	1	Moj brat je kupio nov televizor.	Мой брат купил новый телевизор.	4781419
3	5.46	2.55	3	3	1	Daj mi mač.	Дай мне меч.	4781276
3	5.46	2.38	2	5	1	Armija je umrla od gladi.	Войско умерло от голода.	1113396
3	5.46	1.80	1	8	1	Imaju veoma dobar plan i program na univerzitetu.	В университете очень хороший план и программа.	6534196
3	5.47	3.31	0	4	2	Nastavi da se trudiš.	Продолжай попытки.	6535754
3	5.47	2.80	2	4	1	Tom je ugasio televizor.	Том выключил телевизор.	4258359
3	5.47	2.39	2	5	1	Japan nije veliki poput Kanade.	Япония небольшая по сравнению с Канадой.	3365557
3	5.47	2.39	2	5	1	Pas brže trči od čoveka.	Собака бегает быстрее, чем человек.	3366094
3	5.48	2.82	2	4	1	Kraljevi imaju duge ruke.	У королей длинные руки.	3334300
3	5.48	2.82	2	4	1	Napišite ovde vaše ime.	Вы напишете здесь ваше имя?	1384482
3	5.48	2.82	2	4	1	Napišite svoje ime ovde.	Напишите здесь своё имя.	4248733
3	5.48	2.65	1	4	2	Nažalost, padala je kiša.	К сожалению, шел дождь.	11055436
3	5.48	1.74	3	5	1	Dao sam joj moju adresu.	Я дал ей свой адрес.	3391983
3	5.48	3.06	1	5	1	Ko je naslikao ovu sliku?	Кто нарисовал эту картину?	1111640
3	5.48	2.40	2	5	1	Oni nisu slušali svoje roditelje.	Они не слушались родителей.	1280744
3	5.48	2.65	1	6	1	Kad je poslednji put padala kiša?	Когда шёл дождь в последний раз?	11054905
3	5.48	2.48	0	6	2	Majku se dopada da igra košarku.	Майку нравится играть в баскетбол.	1103116
3	5.48	1.32	3	6	1	Ne znam gde ti je knjiga.	Я не знаю, где у тебя книга.	5397786
3	5.48	1.40	1	7	2	Oni su to koji hoće da idu.	Это те, кто хочет идти.	8882073
3	5.49	2.58	3	3	1	Imam plave oči.	У меня голубые глаза.	3435556
3	5.49	2.83	2	4	1	Gde je najbliža banka?	Где ближайший банк?	3263603
3	5.49	2.66	1	4	2	Tom hoće da dođeš.	Том хочет, чтобы ты пришёл.	8869658
3	5.49	2.66	1	4	2	Tom želi da dođeš.	Том хочет, чтобы ты пришёл.	8869657
3	5.49	1.49	4	4	1	Treba nam vaša pomoć.	Нам нужна ваша помощь.	4261731
3	5.49	2.41	2	5	1	Ja ne pijem mnogo piva.	Я не пью много пива.	2067622
3	5.49	2.40	2	5	1	Jesu li to nove cipele?	Это новые туфли?	4324646
3	5.49	3.07	1	5	1	Kralj je zloupotrebio svoju moć.	Король злоупотреблял своей властью.	714486
3	5.50	2.58	3	2	1	Kaži joj.	Скажи ей.	7009902
3	5.50	2.58	3	2	1	Kaži mu.	Скажи ему.	7009912
3	5.50	3.92	1	3	1	Niko nije vrisnuo.	Никто не заорал.	11057648
3	5.50	2.83	2	4	1	Moji roditelji su umrli.	Мои родители умерли.	7037766
3	5.50	4.17	0	4	1	Ovas je dragocena hrana.	Овёс — это ценная пища.	3244239
3	5.50	2.16	3	4	1	Ti si pametan dečak.	Ты умный мальчик.	3650694
3	5.50	2.16	3	4	1	Ti si veoma pametan.	Ты очень умный.	931754
3	5.50	2.42	2	5	1	Mnogo je vlage u vazduhu.	Воздух очень влажный.	1085915
3	5.50	2.42	2	5	1	Mnogo je vlage u vazduhu.	Воздух очень сырой.	1085915
3	5.50	2.42	2	5	1	Neka mačka je ispod stola.	Под столом какая-то кошка.	3430386
3	5.50	2.41	2	5	1	Od drveća ne vidi šumu.	Ты не можешь увидеть лес за деревьями.	1384474
3	5.50	1.75	3	5	1	Ova poruka je za njih.	Это сообщение для них.	13692376
3	5.50	2.42	2	5	1	Svi putevi vode u Rim.	Все дороги ведут в Рим.	3294873
3	5.50	2.25	1	5	2	Tom mrzi kada pada sneg.	Том терпеть не может, когда идёт снег.	3366869
3	5.50	2.00	2	6	1	Kupio sam novi računar prošlog meseca.	Я купил новый компьютер в прошлом месяце.	3265623
3	5.50	2.00	2	6	1	On pije mnogo mleka svaki dan.	Он пьет много молока каждый день.	3276413
3	5.50	2.50	0	6	2	On voli sve što je slatko.	Он любит всё сладкое.	938347
3	5.50	1.66	0	8	2	On je poslednji koji može da uradi tako.	Он последний, кто может так сделать.	1266638
3	5.51	3.26	2	3	1	Tom nije žurio.	Том не спешил.	4972319
3	5.51	3.26	2	3	1	Tom nije žurio.	Том не торопился.	4972319
3	5.51	2.17	3	4	1	Igramo po novim pravilima.	Мы играем по новым правилам.	1059338
3	5.51	3.51	1	4	1	Imate li japansko pivo?	У вас есть японское пиво?	1541674
3	5.51	3.76	0	5	1	Ko je tvoj omiljeni rvač?	Кто у тебя любимый борец?	2709277
3	5.51	3.09	1	5	1	Ostavi knjigu na gornju polici.	Положи книгу на верхнюю полку.	3517999
3	5.51	1.76	3	5	1	Svakog dana idem na posao.	Я каждый день хожу на работу.	1243590
3	5.51	3.09	1	5	1	Čovek je hodao po Mesecu.	Человек ходил по Луне.	4782116
3	5.51	2.01	2	6	1	Otkrili smo veliku grešku u sistemu.	Мы обнаружили большую ошибку в системе.	5993436
3	5.51	1.84	1	8	1	Čovek koji je napisao ovu knjigu je lekar.	Человек, который написал эту книгу, - врач.	1089755
3	5.52	1.51	4	4	1	Zašto nam Tom pomaže?	Почему Том нам помогает?	4645002
3	5.52	2.94	0	5	2	Da li je to mačak?	Это кот?	1280743
3	5.52	1.77	3	5	1	Daj mi dan ili dva.	Дай мне день или два.	4324209
3	5.52	2.44	2	5	1	Moj otac ima poremećaj ličnosti.	У моего отца расстройство личности.	3370990
3	5.52	2.52	0	6	2	Da li tvoja žena dobro kuva?	Твоя жена хорошо готовит?	3418562
3	5.53	2.20	3	4	1	Imam prijatelja u Engleskoj.	У меня есть друг в Англии.	3278183
3	5.53	2.95	0	5	2	Da li imaš vozačku dozvolu?	У тебя есть права?	3418909
3	5.53	2.95	0	5	2	Da li imaš vozačku dozvolu?	У тебя есть водительские права?	3418909
3	5.53	2.44	2	5	1	Imam mnogo knjiga o jezicima.	У меня много книг о языках.	3350456
3	5.53	2.44	2	5	1	Imam mnogo knjiga o jezicima.	У меня много книг про языки.	3350456
3	5.53	2.69	1	6	1	Dečak je uhvatio mačku za rep.	Мальчик схватил кошку за хвост.	1251298
3	5.53	1.36	3	6	1	Ne znamo šta nam sutra donosi.	Мы не знаем, что нам принесёт завтра.	5874074
3	5.53	2.03	2	6	1	On živi negde u okolini parka.	Он живёт где-то в окрестностях парка.	3293159
3	5.53	2.53	0	8	1	Njegov komentar je lako razumeti na pogrešan način.	Его комментарий легко понять неправильным образом.	6382578
3	5.53	2.53	0	8	1	Njegov komentar je lako razumeti na pogrešan način.	Его комментарий легко понять неправильно.	6382578
3	5.54	3.12	1	3	2	Nemoj da lažeš.	Не ври.	4995909
3	5.54	3.12	1	3	2	Nemoj da lažeš.	Не лги.	4995909
3	5.54	2.62	3	3	1	Žice provode struju.	Провода проводят ток.	11057691
3	5.54	3.11	1	5	1	Moj arapski nije naročito dobar.	Мой арабский не особо хорош.	3414597
3	5.54	3.11	1	5	1	Ona malo zna arapski jezik.	Она немного знает арабский язык.	3393555
3	5.54	1.37	3	6	1	Cena ove knjige je pet dolara.	Цена этой книги — пять долларов.	4967500
3	5.54	0.54	3	6	2	Rekao sam mu šta da radi.	Я сказал ему, что делать.	3303837
3	5.54	1.37	3	6	1	Tri puta sam bio u Kjotou.	Я три раза был в Киото.	3253739
3	5.54	1.45	1	7	2	Ja verujem da je Tom u pravu.	Верю, что Том прав.	1088296
3	5.55	3.95	1	2	1	Ne razgovaraj.	Не разговаривай.	4996884
3	5.55	3.96	1	3	1	Imaćemo dvonedeljni raspust.	У нас будут двухнедельные каникулы.	3440798
3	5.55	3.29	2	3	1	To su lubenice.	Это арбузы.	11057685
3	5.55	2.21	3	4	1	Gde mi je lopta?	Где мой мяч?	4339803
3	5.55	2.88	2	4	1	Kako zovete vašeg psa?	Как вы зовёте свою собаку?	2352616
3	5.55	2.88	2	4	1	Kako zovete vašeg psa?	Как зовут вашу собаку?	2352616
3	5.55	2.46	2	5	1	Ova rečenica ima različita značenja.	Это предложение имеет разные значения.	10040071
3	5.55	2.04	2	6	1	On izgleda stariji od mog brata.	Он выглядит старше моего брата.	3648737
3	5.55	2.04	2	6	1	Stariji ljudi se često boje promene.	Старые люди часто боятся перемен.	665185
3	5.55	1.46	1	7	2	Ona ne voli da živi u gradu.	Она не любит жить в городе.	3288448
3	5.55	1.87	1	8	1	Ona je znala na šta je on mislio.	Она знала, о чём он думает.	3328788
3	5.56	2.63	3	2	1	Odgovorite mi.	Ответьте мне.	5003617
3	5.56	3.96	1	3	1	On se ošišao.	Он постригся.	3369721
3	5.56	2.21	3	4	1	Prošlo je četrdeset godina.	Прошло сорок лет.	11055437
3	5.56	2.47	2	5	1	Studirao sam Francuski četiri godine.	Я изучал французский четыре года.	3334417
3	5.56	2.05	2	6	1	Imali smo mnogo kiša ovoga meseca.	У нас в этом месяце было много дождей.	1135284
3	5.56	2.05	2	6	1	Znaš li koga je Tom ubio?	Ты знаешь, кого убил Том?	4971835
3	5.56	2.97	0	7	1	Svaka majka želi dobru partiju za kćerku.	Каждая мать хочет хорошую партию для своей дочери.	1474337
3	5.57	2.64	3	3	1	Imaš plave usne.	У тебя губы синие.	3476198
3	5.57	2.89	2	4	1	Ne pijte mnogo vina!	Не пейте много вина!	1946208
3	5.57	2.73	1	6	1	Skidač laka za nokte jako smrdi.	Жидкость для снятия лака сильно воняет.	469568
3	5.58	2.65	3	3	1	Ti govoriš engleski.	Ты говоришь по-английски.	3425427
3	5.58	2.65	3	3	1	Ti me razumeš.	Ты меня понимаешь.	3440669
3	5.58	3.57	1	4	1	Filipini su u Aziji.	Филиппины в Азии.	3478830
3	5.58	2.23	3	4	1	Je li to ptica?	Это птица?	4781363
3	5.58	2.24	3	4	1	Ljudi se plaše rata.	Люди боятся войны.	3265622
3	5.58	2.23	3	4	1	On se plaši pasa.	Он боится собак.	3247824
3	5.58	2.23	3	4	1	Ptica je na nebu.	Птица в небе.	3840363
3	5.58	2.23	3	4	1	Ptica leti u sobu.	Птица летит в комнату.	1073750
3	5.58	2.90	2	4	1	Veruješ li u duhove?	Ты веришь в призраков?	3265624
3	5.58	3.15	1	5	1	Mačka je zaspala na stolu.	Кошка заснула на столе.	3440668
4	5.58	2.99	0	5	2	Možeš li da ovo otvoriš?	Ты можешь это открыть?	3439344
4	5.58	3.15	1	5	1	Njeno sunce je na zalasku.	Её солнце клонится к закату.	1057898
4	5.58	3.15	1	5	1	Ona je prevela tekst bukvalno.	Она перевела текст буквально.	6926845
4	5.58	1.82	3	5	1	Ovo su moji najbolji prijatelji.	Это мои лучшие друзья.	5002915
4	5.58	2.31	1	5	2	Plašim se, Tom je mrtav.	Боюсь, Том мёртв.	3501834
4	5.58	2.07	2	6	1	On se dobro razume u karte.	Она хорошо разбирается в картинах.	1166862
4	5.58	2.15	0	7	2	Gospodin Smit ne govori engleski, zar ne?	Господин Смит не говорит по-английски, не так ли?	1054873
